file,country,genus,species,fullName,accesionNumber,view,project
NZAC04254247.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254247,wing,unsortedNZAC
NZAC04254248.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254248,wing,unsortedNZAC
NZAC04254249.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254249,wing,unsortedNZAC
NZAC04254251.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254251,wing,unsortedNZAC
NZAC04254252.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254252,wing,unsortedNZAC
NZAC04254253.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254253,wing,unsortedNZAC
NZAC04254254.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254254,wing,unsortedNZAC
NZAC04254255.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254255,wing,unsortedNZAC
NZAC04254256.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254256,wing,unsortedNZAC
NZAC04254257.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254257,wing,unsortedNZAC
NZAC04254258.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254258,wing,unsortedNZAC
NZAC04254259.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254259,wing,unsortedNZAC
NZAC04254260.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254260,wing,unsortedNZAC
NZAC04254261.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254261,wing,unsortedNZAC
NZAC04254262.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254262,wing,unsortedNZAC
NZAC04254263.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254263,wing,unsortedNZAC
NZAC04254264.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254264,wing,unsortedNZAC
NZAC04254265.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254265,wing,unsortedNZAC
NZAC04254266.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254266,wing,unsortedNZAC
NZAC04254269.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254269,wing,unsortedNZAC
NZAC04254270.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254270,wing,unsortedNZAC
NZAC04254271.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254271,wing,unsortedNZAC
NZAC04254272.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254272,wing,unsortedNZAC
NZAC04254273.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254273,wing,unsortedNZAC
NZAC04254274.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254274,wing,unsortedNZAC
NZAC04254275.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254275,wing,unsortedNZAC
NZAC04254276.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254276,wing,unsortedNZAC
NZAC04254277.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254277,wing,unsortedNZAC
NZAC04254281.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254281,wing,unsortedNZAC
NZAC04254282.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254282,wing,unsortedNZAC
NZAC04254283.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254283,wing,unsortedNZAC
NZAC04254284.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254284,wing,unsortedNZAC
NZAC04254285.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254285,wing,unsortedNZAC
NZAC04254286.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254286,wing,unsortedNZAC
NZAC04254287.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254287,wing,unsortedNZAC
NZAC04254288.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254288,wing,unsortedNZAC
NZAC04254289.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254289,wing,unsortedNZAC
NZAC04254290.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254290,wing,unsortedNZAC
NZAC04254292.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254292,wing,unsortedNZAC
NZAC04254293.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254293,wing,unsortedNZAC
NZAC04254294.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254294,wing,unsortedNZAC
NZAC04254295.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254295,wing,unsortedNZAC
NZAC04254296.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254296,wing,unsortedNZAC
NZAC04254297.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254297,wing,unsortedNZAC
NZAC04254298.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254298,wing,unsortedNZAC
NZAC04254299.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254299,wing,unsortedNZAC
NZAC04254300.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254300,wing,unsortedNZAC
NZAC04254301.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254301,wing,unsortedNZAC
NZAC04254302.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254302,wing,unsortedNZAC
NZAC04254303.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254303,wing,unsortedNZAC
NZAC04254304.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254304,wing,unsortedNZAC
NZAC04254305.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254305,wing,unsortedNZAC
NZAC04254306.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254306,wing,unsortedNZAC
NZAC04254307.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254307,wing,unsortedNZAC
NZAC04254308.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254308,wing,unsortedNZAC
NZAC04254309.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254309,wing,unsortedNZAC
NZAC04254310.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254310,wing,unsortedNZAC
NZAC04254311.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254311,wing,unsortedNZAC
NZAC04254312.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254312,wing,unsortedNZAC
NZAC04254313.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254313,wing,unsortedNZAC
NZAC04254314.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254314,wing,unsortedNZAC
NZAC04254316.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254316,wing,unsortedNZAC
NZAC04254317.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254317,wing,unsortedNZAC
NZAC04254318.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254318,wing,unsortedNZAC
NZAC04254319.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254319,wing,unsortedNZAC
NZAC04254320.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254320,wing,unsortedNZAC
NZAC04254321.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254321,wing,unsortedNZAC
NZAC04254322.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254322,wing,unsortedNZAC
NZAC04254323.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254323,wing,unsortedNZAC
NZAC04254324.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254324,wing,unsortedNZAC
NZAC04254325.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254325,wing,unsortedNZAC
NZAC04254326.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254326,wing,unsortedNZAC
NZAC04254327.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254327,wing,unsortedNZAC
NZAC04254328.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254328,wing,unsortedNZAC
NZAC04254329.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254329,wing,unsortedNZAC
NZAC04254330.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254330,wing,unsortedNZAC
NZAC04254331.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254331,wing,unsortedNZAC
NZAC04254332.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254332,wing,unsortedNZAC
NZAC04254333.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254333,wing,unsortedNZAC
NZAC04254334.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254334,wing,unsortedNZAC
NZAC04254335.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254335,wing,unsortedNZAC
NZAC04254336.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254336,wing,unsortedNZAC
NZAC04254337.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254337,wing,unsortedNZAC
NZAC04254338.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254338,wing,unsortedNZAC
NZAC04254339.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254339,wing,unsortedNZAC
NZAC04254341.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254341,wing,unsortedNZAC
NZAC04254342.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254342,wing,unsortedNZAC
NZAC04254343.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254343,wing,unsortedNZAC
NZAC04254344.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254344,wing,unsortedNZAC
NZAC04254345.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254345,wing,unsortedNZAC
NZAC04254346.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254346,wing,unsortedNZAC
NZAC04254348.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254348,wing,unsortedNZAC
NZAC04254349.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254349,wing,unsortedNZAC
NZAC04254350.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254350,wing,unsortedNZAC
NZAC04254351.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254351,wing,unsortedNZAC
NZAC04254352.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254352,wing,unsortedNZAC
NZAC04254353.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254353,wing,unsortedNZAC
NZAC04254354.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254354,wing,unsortedNZAC
NZAC04254355.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254355,wing,unsortedNZAC
NZAC04254356.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254356,wing,unsortedNZAC
NZAC04254357.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254357,wing,unsortedNZAC
NZAC04254358.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254358,wing,unsortedNZAC
NZAC04254359.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254359,wing,unsortedNZAC
NZAC04254360.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254360,wing,unsortedNZAC
NZAC04254361.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254361,wing,unsortedNZAC
NZAC04254362.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254362,wing,unsortedNZAC
NZAC04254363.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254363,wing,unsortedNZAC
NZAC04254364.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254364,wing,unsortedNZAC
NZAC04254365.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254365,wing,unsortedNZAC
NZAC04254366.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254366,wing,unsortedNZAC
NZAC04254367.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254367,wing,unsortedNZAC
NZAC04254368.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254368,wing,unsortedNZAC
NZAC04254370.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254370,wing,unsortedNZAC
NZAC04254371.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254371,wing,unsortedNZAC
NZAC04254372.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254372,wing,unsortedNZAC
NZAC04254373.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254373,wing,unsortedNZAC
NZAC04254374.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254374,wing,unsortedNZAC
NZAC04254375.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254375,wing,unsortedNZAC
NZAC04254376.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254376,wing,unsortedNZAC
NZAC04254377.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254377,wing,unsortedNZAC
NZAC04254378.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254378,wing,unsortedNZAC
NZAC04254379.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254379,wing,unsortedNZAC
NZAC04254380.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254380,wing,unsortedNZAC
NZAC04254381.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254381,wing,unsortedNZAC
NZAC04254382.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254382,wing,unsortedNZAC
NZAC04254383.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254383,wing,unsortedNZAC
NZAC04254384.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254384,wing,unsortedNZAC
NZAC04254385.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254385,wing,unsortedNZAC
NZAC04254386.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254386,wing,unsortedNZAC
NZAC04254387.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254387,wing,unsortedNZAC
NZAC04254388.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254388,wing,unsortedNZAC
NZAC04254389.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254389,wing,unsortedNZAC
NZAC04254390.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254390,wing,unsortedNZAC
NZAC04254391.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254391,wing,unsortedNZAC
NZAC04254392.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254392,wing,unsortedNZAC
NZAC04254393.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254393,wing,unsortedNZAC
NZAC04254394.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254394,wing,unsortedNZAC
NZAC04254395.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254395,wing,unsortedNZAC
NZAC04254397.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254397,wing,unsortedNZAC
NZAC04254398.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254398,wing,unsortedNZAC
NZAC04254399.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254399,wing,unsortedNZAC
NZAC04254400.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254400,wing,unsortedNZAC
NZAC04254401.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254401,wing,unsortedNZAC
NZAC04254402.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254402,wing,unsortedNZAC
NZAC04254405.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254405,wing,unsortedNZAC
NZAC04254406.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254406,wing,unsortedNZAC
NZAC04254407.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254407,wing,unsortedNZAC
NZAC04254408.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254408,wing,unsortedNZAC
NZAC04254409.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254409,wing,unsortedNZAC
NZAC04254410.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254410,wing,unsortedNZAC
NZAC04254411.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254411,wing,unsortedNZAC
NZAC04254413.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254413,wing,unsortedNZAC
NZAC04254414.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254414,wing,unsortedNZAC
NZAC04254415.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254415,wing,unsortedNZAC
NZAC04254416.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254416,wing,unsortedNZAC
NZAC04254417.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254417,wing,unsortedNZAC
NZAC04254418.jpg,New Zealand,Trupanea,,Trupanea,NZAC04254418,wing,unsortedNZAC
NZAC04255165.jpg,New Zealand,Trupanea,,Trupanea,NZAC04255165,wing,unsortedNZAC
NZAC04255166.jpg,New Zealand,Trupanea,,Trupanea,NZAC04255166,wing,unsortedNZAC
NZAC04255167.jpg,New Zealand,Trupanea,,Trupanea,NZAC04255167,wing,unsortedNZAC
NZAC04255168.jpg,New Zealand,Trupanea,,Trupanea,NZAC04255168,wing,unsortedNZAC
NZAC04255169.jpg,New Zealand,Trupanea,,Trupanea,NZAC04255169,wing,unsortedNZAC
NZAC04255170.jpg,New Zealand,Trupanea,,Trupanea,NZAC04255170,wing,unsortedNZAC
NZAC04255171.jpg,New Zealand,Trupanea,,Trupanea,NZAC04255171,wing,unsortedNZAC
NZAC04255172.jpg,New Zealand,Trupanea,,Trupanea,NZAC04255172,wing,unsortedNZAC
NZAC04255173.jpg,New Zealand,Trupanea,,Trupanea,NZAC04255173,wing,unsortedNZAC
NZAC04255174.jpg,New Zealand,Trupanea,,Trupanea,NZAC04255174,wing,unsortedNZAC
NZAC04255175.jpg,New Zealand,Trupanea,,Trupanea,NZAC04255175,wing,unsortedNZAC
NZAC04255176.jpg,New Zealand,Trupanea,,Trupanea,NZAC04255176,wing,unsortedNZAC
NZAC04255177.jpg,New Zealand,Trupanea,,Trupanea,NZAC04255177,wing,unsortedNZAC
NZAC04255178.jpg,New Zealand,Trupanea,,Trupanea,NZAC04255178,wing,unsortedNZAC
